mass_1 mass_2 chirp_mass mass_ratio luminosity_distance EOS
1.8723424093084864 1.294177692507656 1.3505512230907968 0.6912078079701435 468.3267980633552 4692
1.7093891182461802 1.3027436349896104 1.296716733499828 0.7621106400432777 321.41806685379817 4676
2.459785131379905 1.1075503160864417 1.4147757024318663 0.4502630339362697 243.24781497133208 4855
1.368800628644447 1.1098772749847148 1.0718279404641171 0.8108392498941577 422.92574012952673 4550
1.8961371842492136 1.70660225970911 1.565577863435139 0.9000415549494373 290.6325491711722 4867
1.7543409506076806 1.6077098060381236 1.4617467734474114 0.9164181030382003 494.22053780241936 4832
1.9467336443788605 1.6982937163735623 1.5821638010365036 0.8723811402126522 233.88650181906655 4311
2.0223563675354552 1.961267230341328 1.7337282109272316 0.9697930897962492 318.90983348659734 4683
1.9780273279456848 1.137853148934913 1.2962087352470248 0.5752464249908269 395.06738025992064 4792
1.702324637322586 1.2774290310445977 1.2811247671995536 0.7504027158143798 395.22027874604163 4914
2.433713672538663 1.7967322344290912 1.8162451832758348 0.7382677160024657 480.20192094893946 4968
2.777553040044241 1.0518853268527228 1.4546263083760802 0.3787093573687321 73.73070673354631 4070
2.5662214582950904 1.25579167586368 1.5433648472753523 0.4893543664380334 75.03890480823378 4980
1.4294424604838505 1.0651552445389865 1.0718836571405086 0.7451543339341152 164.23902229902365 4574
2.7397271205254388 2.186147864383993 2.1278226522147916 0.7979436521271952 109.94511914966604 4761
2.6428316975722908 1.5080590281083341 1.7245049633297609 0.5706224234761674 15.757169400583471 4858
1.6784056528717066 1.4171224500500847 1.3416388843458091 0.8443265474144624 206.14070556253665 4954
2.765140403741526 1.4184322871693722 1.7053205045719306 0.5129693541962946 126.21591115969049 4450
1.8087386989449787 1.5585221139304737 1.4608241115728466 0.861662392052288 136.60179220695778 4683
2.464543372487722 1.5316579128129526 1.6819360362307618 0.621477361652958 372.8751646685184 4784
1.9623910838545149 1.745583495744762 1.6106766538839916 0.8895186643001348 105.4584907902426 4760
2.007339324179494 1.5044160663556139 1.5096921668868448 0.7494577763879301 272.3591669227298 4405
2.451023307679635 1.9716437172076435 1.9114752519314766 0.8044165516623274 233.65106411482373 4498
2.763458040398082 1.5934472971535643 1.8131708248636242 0.576613530532935 94.49781699813614 4652
2.2009411346394288 1.4946712280770775 1.5730958265005637 0.679105499258136 401.91923463436905 4362
2.520852983328969 1.4231238474268268 1.6356382483722332 0.5645405967100424 296.72883784587174 4707
1.7912119321463156 1.0843050327120785 1.2056906178992237 0.6053471469525175 99.70822175905236 4629
1.9335262870559204 1.001059285795241 1.1983303864015924 0.5177376136527742 3.5642590449181943 4668
2.7354212365408297 1.040983124131703 1.436365759944629 0.380556789654859 205.17234790476036 4847
2.5986141718856914 1.7880605279685784 1.870024623961625 0.6880823430094154 196.49880278257982 4518
1.9454413864781652 1.8705060069713673 1.6606032323554234 0.9614815537349837 48.52465493734825 4910
1.5516040042486026 1.0110141248104685 1.0853906849920032 0.6515928819738215 26.06357801362852 4831
2.6814438227614454 1.6064806487207415 1.7951349209127792 0.5991103132887308 202.6090486121247 4779
1.4898416673536181 1.295904289113442 1.2090368125307986 0.8698268530879097 428.24168892056076 4623
2.7892243003659085 2.7698612066970405 2.4197148956117625 0.9930578929538482 21.487061514329554 4921
2.342040340994266 1.992956587565732 1.8795659430120413 0.8509488725201302 409.4267026925402 4801
2.254419399192484 1.7411816083615648 1.721911583654253 0.7723414769165147 38.109368338612946 4821
1.6367671658836926 1.0721901550177673 1.148139871953186 0.6550657768350885 473.8514042473701 4734
2.1134982854278705 1.4030323914960954 1.492859294545609 0.6638436383742116 67.08348842116463 4947
2.534879261300116 2.4989994747164532 2.1910561938054927 0.9858455638769713 36.9990441105561 4065
1.4476447661630807 1.3095645335547257 1.1983381858520394 0.9046173233684044 166.54538354460786 4203
2.7630598934234256 1.8722458678070737 1.9725872896960435 0.6775987275061797 402.4927082245616 4269
2.5678235837901635 1.8453960746412654 1.8899127574036 0.718661549138598 63.80659542370509 4501
2.6050128767186633 1.6730203629058455 1.8085804411572495 0.6422311297797584 190.300571691921 4822
2.2388573128742513 1.9783204865937403 1.8314263410906382 0.8836295529945886 54.520963150190894 4829
1.5435795097479128 1.1563230959802113 1.160634039154391 0.7491179357317683 371.4271867860556 4806
1.5297111465233406 1.0106943625539626 1.0778465986590202 0.660709288058091 88.68706752272631 4948
2.116442841588995 1.8872291008582245 1.7392699931912572 0.8916985915108956 361.7093627373992 4784
1.582410610306808 1.298736905856058 1.246783717530117 0.8207331885901918 401.42747694172687 4512
2.34795398741467 1.6554390606565192 1.711102484775839 0.7050560060077334 191.5689952546104 4809
1.5857039105675752 1.1983523298032905 1.1977008898975956 0.7557226300680315 285.8731788032269 4149
2.2707175316737707 1.0114787032722625 1.2984911832262362 0.44544452982960436 457.77688063440263 4806
1.29154627153462 1.1019499235593773 1.037902478863077 0.8532020476897326 225.02444846898462 4847
1.535183989603829 1.0040296336119896 1.0759803254957423 0.6540125746563383 398.80512903224593 4780
1.7281290487796306 1.1471253186913726 1.2206101222592358 0.6637960975781577 297.2093055843164 4937
2.3572389861424385 2.171937190545843 1.9694578176926538 0.9213903228794644 333.5995111105168 4414
2.4405010589996645 2.425733353828596 2.118139850211979 0.9939489044200122 238.15881931613342 4668
2.5468440244300687 1.7615593526396882 1.837707999691128 0.6916636180866588 254.32288537849823 4825
2.3324288256162564 2.0613934004213403 1.9081524643014485 0.8837969149505323 86.65210064506368 4712
2.457706903012471 1.0139114459279035 1.3483780497320381 0.41254367829016864 384.9609540801292 4941
1.9541932168103875 1.0569714385953286 1.2395714109418736 0.5408735582044981 13.936550255245594 4624
2.1174975809240904 1.4773549810635092 1.534788207193616 0.6976890997999542 205.6745456920914 4089
