mass_1 mass_2 chirp_mass mass_ratio luminosity_distance EOS
1.7996052628537922 1.453331338735478 1.4062742223473474 0.8075834010569645 39.22374926559497 4518
1.9075578298803701 1.6586408525655052 1.547736182422465 0.8695101278630827 262.36929093223284 4488
1.3095210582394985 1.007832365176747 0.9983941274854311 0.7696190594534329 443.541129933489 4857
2.0540322088985263 1.6145822695444854 1.5830697194283883 0.7860549910316665 244.79525395423042 4165
1.5039314709717675 1.0354421557663551 1.0825974826211797 0.6884902508870984 348.14284270198726 4306
2.176980883618455 1.124344630296202 1.3474565494606534 0.5164696845786627 22.00289251672305 4524
1.7130759954324692 1.0828188830139176 1.179492822534592 0.6320903952311573 391.7527406430204 4986
2.2109830372449304 1.7424759549223299 1.7063019025313648 0.7881001009820503 302.1141912181503 4687
1.9268465140954165 1.4160536543128324 1.4346019506592715 0.7349073441781726 61.727373147873024 4777
2.0806258146040064 2.0514405100011275 1.7985324962415934 0.9859728239465136 354.93745111242885 4852
2.024271636907823 1.6399704325585804 1.5844044502441028 0.810153342396141 451.34318801558754 4573
1.2738670867698192 1.0169555577374454 0.9895947008846371 0.7983215582688209 493.0764850324043 4951
2.1487381812666935 1.5604043502271492 1.5900020620361257 0.726195663962783 42.20566426330541 4761
2.0915219045603717 1.9381331714128653 1.7524839307421327 0.9266616654537271 481.78619168292647 4979
2.083902141938683 2.0448863884773174 1.7970633006234018 0.9812775500940419 223.63282220916562 4668
1.580768801485947 1.4169410077413995 1.3024892795414218 0.8963619514817431 315.4358407318363 4824
2.0051885638304627 1.7599407412597716 1.634692158238211 0.8776933865500409 317.60362175342027 4989
1.4255085164326737 1.1547289578963835 1.1156757366551928 0.8100470425712262 281.31152567698666 4441
2.156705803192349 1.29907729325349 1.4479255909607263 0.6023433012192019 450.1138667422724 4971
1.5264890763154524 1.3753122851889819 1.2610243649479145 0.9009643806352208 248.6695068230717 4644
1.8471299294224384 1.3144503898163014 1.3525836800748487 0.7116177204855884 479.1063887167748 4784
2.1930937794036933 2.0422946309817944 1.8421572957627996 0.9312390788583143 230.38657851314082 4902
