mass_1 mass_2 chirp_mass mass_ratio luminosity_distance EOS
2.6560007305223783 2.3939263947896565 2.1945544855387986 0.9013274609750663 304.52666593049554 4932
2.0328582227345944 1.7496977411313162 1.6409109030719424 0.8607081996980726 147.79050109648168 4799
1.097015893229266 1.0768617057864622 0.9461863843598805 0.9816281718731747 394.5917274014657 4549
2.63818946967673 1.3967165987537673 1.65455756014885 0.5294223992657031 130.69724946228334 4150
2.598616750649784 2.4716155086897205 2.2061158573170965 0.9511273673086627 252.33572173486863 4527
2.680321202117608 1.998683437794583 2.0106099067501892 0.7456880303060349 247.3366398332384 4544
2.6531700467023045 1.2421569939474444 1.5583182599406165 0.46817843262302555 9.439274984351487 4860
2.7300617052602014 1.9650455239543696 2.0109345899932483 0.7197806262650323 379.7142608995883 4806
2.738253263690876 1.0065636683297048 1.4109213342230187 0.36759334195879434 369.23592158402005 4944
2.25144430994452 1.8160993549678377 1.7583043202037814 0.8066374757511057 460.43772083856396 4679
1.8069158589709624 1.1338759227142607 1.2393935240590808 0.6275200458752974 119.9277759140946 4260
2.1193479851563897 1.1404372613667448 1.340683930463485 0.5381076016558887 388.04065631076617 4849
2.127241641370106 1.477268523719748 1.538142283998711 0.6944526164729806 19.50271370068468 4881
1.9550854253969732 1.267826680897893 1.3642239913553358 0.6484763603822914 292.47645407141005 4755
1.810518905547071 1.5906599116425644 1.4767342476529595 0.8785657563525561 472.4803438946602 4886
1.5434136445843112 1.1292692809460267 1.1465115177698124 0.7316698831246718 157.8145650959966 4702
2.0122867013063512 1.3767424893318985 1.4438114508515683 0.6841681597548374 100.79058965254406 4729
2.16582788261974 1.5655102122009958 1.5988031191097782 0.7228230021248907 46.52904480082826 4643
2.7020453475048125 1.179383174532622 1.528305647895045 0.43647793536171264 213.82117589148498 4068
2.729589256298976 1.3425091010770687 1.6460577630613726 0.4918355748869571 370.3936015588103 4248
2.422918989197276 1.6701762622979255 1.7452206781625228 0.6893240218696962 316.88920422296513 4084
2.4515755058000646 1.4755767248574885 1.6452378589211167 0.6018891612216277 156.00231265111435 4805
2.381714635151222 2.1261314157732825 1.9583670022287085 0.8926894030015852 316.9194044900709 4531
1.6550527045696635 1.1364902333726719 1.189755330460565 0.6866791796024254 292.4715431074649 4714
