mass_1 mass_2 chirp_mass mass_ratio luminosity_distance EOS
2.973377713706521 2.763386723489438 2.4950637455568443 0.9293762816445829 371.454632834085 4162
2.786555145629488 1.187154410304011 1.5556277700345964 0.42602939768336456 441.5819578738179 4191
2.7457080015180466 1.0803516383214053 1.468186895610027 0.3934692391631232 145.32009982233023 4666
2.535283427261671 2.2285642352986503 2.068423348107703 0.8790197621832347 158.0425919774615 4491
1.5618855485435428 1.2622817861549762 1.2209706608903765 0.8081781583369236 337.2559516553659 4572
2.843695061771923 1.6084921888342936 1.8469983339312854 0.5656345543013437 435.8655199268249 4537
1.4035332376784 1.2055836421799677 1.1317573462535566 0.8589633717361315 244.25718687279456 4438
1.6434277971359719 1.1721890839853186 1.2048535693741123 0.7132586451489451 438.1668922373923 4498
2.4817527327722235 2.202111508380672 2.034406943548017 0.8873210772778397 420.39155051039864 4344
2.0708696258390975 1.7620729785193687 1.6618794841310884 0.8508855200410759 413.1326438972753 4609
2.270664352695487 1.193499121365399 1.4186176265620039 0.5256167077043359 499.01976934566267 4395
2.7071541139892368 2.2715368418773556 2.1571315225805368 0.8390866371955604 214.3695847232096 4023
2.586753907358185 1.5242925236651683 1.7167362735498284 0.5892684724778889 295.04908743149747 4892
2.587589912953323 1.4474250715154775 1.670805491094213 0.5593718943908973 79.66743314851438 4953
2.71434882715981 1.431052844103282 1.6985544540437072 0.5272177362703527 449.6093702421367 4080
2.9105245056434326 2.811820427067809 2.4903506328516434 0.9660871851845814 375.1253508159047 4804
2.7176159330480845 1.7680891222775255 1.899543294786315 0.6506030159657007 483.29058326846877 4989
2.815622251283918 2.597544411265832 2.353922404264152 0.922547195413503 249.1146624364551 4801
1.8038486183357016 1.7988346132219701 1.5681571358412991 0.9972203847580305 108.84178110688569 4773
2.798557147676026 1.9202055711288581 2.010960384642649 0.6861412755939013 406.6550338039318 4997
2.488318090382201 1.430952008375978 1.630337584159512 0.5750679601240959 459.1446401340787 4288
2.1609249357765776 1.83190038643666 1.7308875692204035 0.8477390195778943 139.86012998529006 4546
2.9649154944428915 2.7061942426022365 2.465410044570742 0.9127390806498286 316.8409457396611 4778
2.756943650964919 2.507900440724845 2.288578459050155 0.9096669204127875 466.58928652139923 4592
1.4606727567212419 1.3026931382424034 1.200464589959379 0.8918446190278418 468.91095710792206 4441
2.8504360315309096 1.8027466500181033 1.9631685010845221 0.6324459240889843 473.0894472426394 4596
2.9441054743099175 1.1583290469323544 1.5742106838342353 0.39344006423678163 28.344638165538893 4410
2.6905345666764706 1.0280247538534708 1.4158927113446722 0.38208940579542755 213.24159139512793 4815
2.599848116605522 1.496934328980119 1.7045190321581283 0.5757776077067853 213.68314884758433 4960
2.1068690084313255 1.8203860679351358 1.7039733602187372 0.864024322656162 154.93172338313877 4771
1.9944324055818765 1.3607460622721175 1.4289423894293345 0.682272338969101 209.76296258845778 4710
2.2792667571130694 1.2717301664900855 1.4697518603509556 0.5579558261538747 379.54391895384316 4698
2.2168059061379815 1.6230752128941544 1.647313408136737 0.7321683907463971 496.4689520984762 4901
2.892130560911989 1.52594157398324 1.8105349785681657 0.5276184950315859 153.12063156526185 4141
1.4177224525258065 1.1132442954525958 1.0920731499957237 0.7852342984829266 332.3326532530994 4547
2.8231595695320912 1.3744139525236585 1.6932150747541435 0.4868353767022291 313.86909173305355 4667
2.741390462763619 2.5055003526411426 2.2810710569852786 0.9139523853582413 159.5245637757917 4987
2.5423939888034557 2.495430769446903 2.1927262512569694 0.981527953746203 469.9509565232991 4672
2.7882942208691928 1.3802836326912686 1.687277746678602 0.49502797171131885 17.0300026501754 4905
2.7881466951496288 1.3999537396711281 1.7000205272033608 0.5021090684025139 174.53299459711863 4503
2.235894602804695 1.839935624548149 1.7640429558575699 0.8229080307453415 186.43467240682466 4783
2.26979299579137 1.1321572026897344 1.3790823520510929 0.49879315196979207 336.1082407219414 4528
2.7198313125964457 1.0174419974116067 1.4148812973704072 0.37408275752231157 441.0125123583404 4600
2.450735701123863 1.9192255199308201 1.885202364167354 0.7831221943070802 444.03965684564014 4962
2.2642221886851335 1.4996665790936743 1.5974265449855607 0.6623318977209354 468.6255631473667 4219
2.5239447716477064 1.1242420791273884 1.4432726959303046 0.4454305386379155 286.74595204935684 4787
2.606451563007752 2.29448574565758 2.1280664462651813 0.8803101420422429 36.74513865733009 4868
1.7483482481215025 1.7127181263034188 1.50642084453956 0.9796206952154034 479.267925653657 4643
2.0563640506776055 1.9157615920842044 1.7276679772661698 0.9316256970417907 36.35240277884677 4995
2.400118984305654 1.4413440067588315 1.608795787862754 0.6005302304526404 314.44834684113346 4681
2.073925928644887 1.0633581955100868 1.2787125392956142 0.5127271812474471 464.11531302941165 4663
2.1703269632778097 1.423375455731577 1.523345313424924 0.6558345723088083 365.9518638320906 4674
2.1604943798141214 1.13137379757808 1.3471224296575874 0.5236643094972633 268.84451040935716 4775
1.6682555642885017 1.546198578784373 1.3979616709737415 0.9268355591811348 4.26840956240726 4465
2.1059341894358963 1.84034882941481 1.7130471671745835 0.8738871511971478 269.6644920845478 4901
2.1520308347166766 1.809431923657211 1.7165771504338823 0.8408020435708254 455.347323063078 4165
2.1980663838408425 1.5194743571858245 1.5855843860635361 0.691277737722705 379.17921249551614 4966
1.738325305114017 1.0075293769196048 1.1436621606557476 0.5795977162361569 231.4548614283789 4889
2.647108672905914 1.5595256653025542 1.7565949338571085 0.5891430454914249 284.1354629616824 4868
1.9481864366592598 1.3933464921089413 1.4302917623530196 0.7152018235473627 217.7741702144077 4719
2.75990752158169 1.9979265485478903 2.03893119441451 0.7239106864721642 353.0128674197726 4181
1.7742550706861022 1.5853151393462728 1.4595610087650779 0.8935102768133746 154.54847697985952 4976
2.301636727669478 2.003328902526322 1.8684414093716821 0.8703931764917535 444.5928845127855 4805
2.656913051328807 2.1434892998502635 2.0751221650838856 0.806759294881041 48.70012373876348 4812
2.150623086011852 2.0582753880980396 1.8315002432302976 0.957060026689724 387.0984710885948 4797
2.749071550991314 2.391097838731597 2.230871462788891 0.8697837776791834 144.88824171642133 4821
2.576809865856343 2.1233223557604326 2.0344029131978174 0.8240120405836756 311.89113651498076 4745
